"";"Numer.......................................wpisu";"ImiÍ.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesiπc.wniosku";"data";"Czas.rozpatrzenia";"lon";"lat"
"12058";2117;"";"2012-08-10";"Kamienna  86 ";"rurociπgi kanalizac.sieci ";"przebudowa instalacji kanalizacji";"przebudowa";"2012-07-13";"24406/12";"gru-50";"2012-08-10";2012;7;"2012-07-01";21;17,0355893;51,088549
"12059";2118;"";"2012-08-10";"Parafialna 7  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-06-29";"22553/12";"gru-51";"2012-08-10";2012;6;"2012-06-01";31;17,036106;51,0637619
"12060";2119;"";"2012-08-10";"Na Grobli  19-23 ";"bud.biurowe";"przebudowa budynku ozonowni";"rozbudowa";"2012-07-16";"24570/12";"gru-54";"2012-08-10";2012;7;"2012-07-01";20;17,059162;51,103412
"12061";2120;"";"2012-08-10";"Nenckiego Marcelego  ";"rurociπgi gazu sieci rozdzielczej";"budowa gazociπgu i przy≥πczy gazu niskiego ciúnienia dla budynkÛw mieszkalnych";"nowe";"2012-06-19";"20861/12";"gru-55";"2012-08-10";2012;6;"2012-06-01";39;17,0242343;51,0559338
"12062";2121;"";"2012-08-10";"Beniowskiego Maurycego  26  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnetrznej instalacji gazu";"inst.wewnÍtrzna";"2012-07-13";"24288/12";"gru-56";"2012-08-10";2012;7;"2012-07-01";21;16,9871727;51,0879364
"12063";2122;"";"2012-08-10";"Nikliborca Jana  ";"rurociπgi gazu sieci rozdzielczej";"budowa sieci gazowej";"nowe";"2012-06-11";"19799/12";"gru-57";"2012-08-10";2012;6;"2012-06-01";45;16,9794918;51,0738017
"12064";2123;"";"2012-08-13";"Fabryczna  10 ";"bud.przemys≥owe";"wygaúniÍcie";"przebudowa";"2012-07-26";"25899/12";"gru-60";"2012-08-13";2012;7;"2012-07-01";13;16,9913515;51,1118866
"12065";2124;"";"2012-08-13";"Stab≥owice";"budowle inøyn.do nawadniania i kultyw.ziemi";"przebudowa rowu";"przebudowa";"2012-07-09";"23595/12";"gru-61";"2012-08-13";2012;7;"2012-07-01";26;16,9003899;51,1595505
"12066";2125;"";"2012-08-13";"Gwarecka  19 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa strefy wejúciowej zak≥adu fryzjerskiego";"przebudowa";"2012-07-26";"26041/12";"gru-62";"2012-08-13";2012;7;"2012-07-01";13;16,9605949;51,141847
"12067";2126;"";"2012-08-13";"S≥owiaÒska 1 ";"bud.o trzech i wiÍcej mieszkaniach";"remont stropu w budynku mieszkalno-us≥ugowym";"remont";"2012-07-09";"23503/12";"gru-63";"2012-08-13";2012;7;"2012-07-01";26;17,0389768;51,1230574
"12068";2127;"";"2012-08-13";"Wiosenna  16 ";"bud.o trzech i wiÍcej mieszkaniach";"remont elewacji kondygnacji budynku wielorodzinnego";"remont";"2012-06-20";"21084/12";"gru-65";"2012-08-13";2012;6;"2012-06-01";39;17,003048;51,072249
"12069";2128;"";"2012-08-13";"åwistackiego Stacha 7 ";"bud.o trzech i wiÍcej mieszkaniach";"remont fragmentÛw elewacji budynku wielorodzinnego";"remont";"2012-08-07";"27289/12";"gru-66";"2012-08-13";2012;8;"2012-08-01";5;17,0508072;51,0984082
"12070";2129;"";"2012-08-13";"Kolista  17 ";"boiska i budowle sportowe";"budowa modu≥owo-systemowego zaplecza boisk sportowych-orlik 2012 przy gimnazjum";"nowe";"2012-07-17";"24755/12";"gru-67";"2012-08-13";2012;7;"2012-07-01";20;16,971741;51,135033
"12071";2130;"";"2012-08-13";"Sulejowska 19A ";"bud.mieszkalne jednorodzinne";"przebudowa budynku jednorodzinnego";"przebudowa";"2012-08-09";"27554/12";"gru-69";"2012-08-13";2012;8;"2012-08-01";3;17,04083;51,1510229
"12072";2131;"";"2012-08-13";"Pilczycka 113 ";"bud.o trzech i wiÍcej mieszkaniach";"zabudowa przejúcia w budynku wielorodzinnym";"przebudowa";"2012-07-05";"23233/12";"gru-70";"2012-08-13";2012;7;"2012-07-01";28;16,9605159;51,140243
"12073";2132;"";"2012-08-13";"Skibowa  36 ";"bud.mieszkalne jednorodzinne";"przebudowa czeúci budynku jednorodzinnego";"przebudowa";"2012-07-04";"23168/12";"gru-73";"2012-08-13";2012;7;"2012-07-01";29;17,0357719;51,064383
"12074";2133;"";"2012-08-13";"Legnicka  52 ";"linie telekomunikacyjne ";"budowa stacji bazowej";"nowe";"2012-05-22";"17261/12";"gru-75";"2012-08-13";2012;5;"2012-05-01";60;16,9951664;51,1198511
"12075";2134;"";"2012-08-13";"Kowalska 143 ";"bud.przemys≥owe";"rozbudowa budynku produkcyjno-magazynowo-biurowego ad o czÍúÊ magazynowo-administracyjnπ-jako etap 3.2.1 budynkÛw produkcyjnych";"rozbudowa";"2012-07-11";"23935/12";"gru-77";"2012-08-13";2012;7;"2012-07-01";24;17,1146147;51,1268343
"12076";2135;"";"2012-08-13";"Warszawska 2 ";"bud.szpitali i zak≥.opieki medycznej";"przebudowa budynkÛw szpitala";"przebudowa";"2012-07-13";"24334/12";"gru-78";"2012-08-13";2012;7;"2012-07-01";22;17,0793235;51,0639523
"12077";2136;"";"2012-08-13";"Borowska 212  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu";"inst.wewnÍtrzna";"2012-06-25";"21702/12";"gru-79";"2012-08-13";2012;6;"2012-06-01";36;17,0332009;51,075091
"12078";2137;"";"2012-08-13";"Monte Cassino 61  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2012-07-27";"26168/12";"gru-81";"2012-08-13";2012;7;"2012-07-01";12;17,106908;51,1080649
"12079";2138;"";"2012-08-13";"Podchorπøych 3 ";"bud.o trzech i wiÍcej mieszkaniach";"termomodernizacja úcian zewnÍtrznych,wymiana pokrycia dachu wymiana stolarki klatki schodowej,remont balkonÛw w budynku wielorodzinnym";"remont";"2012-06-15";"20478/12";"gru-82";"2012-08-13";2012;6;"2012-06-01";42;17,010528;51,089044
"12080";2139;"";"2012-08-13";"G≥owackiego Bartosza 13 ";"bud.o dwÛch mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym w budynku jednorodzinnym";"inst.wewnÍtrzna";"2012-07-31";"26391/12";"gru-84";"2012-08-13";2012;7;"2012-07-01";10;17,0953739;51,1128239
"12081";2140;"";"2012-08-13";"Skargi Piotra Ks. 30 ";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"przebudowa";"2012-05-24";"17705/12";"gru-85";"2012-08-13";2012;5;"2012-05-01";58;17,0385807;51,1068233
"12082";2141;"";"2012-08-14";"Paczkowska 30";"bud.o trzech i wiÍcej mieszkaniach";"ocieplenie budynku wielorodzinnego";"remont";"2012-07-19";"25022/12";"gru-89";"2012-08-14";2012;7;"2012-07-01";19;17,0478199;51,08898
"12083";2142;"";"2012-08-14";"Partynicka 25-25A ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa i remont pomieszczeÒ lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2012-05-28";"17925/12";"gru-90";"2012-08-14";2012;5;"2012-05-01";57;16,992826;51,063601
"12084";2143;"";"2012-08-14";"Orzeszkowej Elizy 40 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-07-26";"25907/12";"gru-92";"2012-08-14";2012;7;"2012-07-01";14;17,0516981;51,1243133
"12085";2144;"";"2012-08-14";"Roosevelta Franklina 13";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego wraz z przebudowπ instalacji sanitarnych w budynku  mieszkalnymh wielorodzinnym";"zmiana spos.uøytk.";"2012-07-30";"26198/12";"gru-93";"2012-08-14";2012;7;"2012-07-01";12;17,0425699;51,1226569
"12086";2145;"";"2012-08-14";"Pu≥tuska  20";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-07-25";"25754/12";"gru-94";"2012-08-14";2012;7;"2012-07-01";15;17,0164404;51,0740986
"12087";2146;"";"2012-08-14";"Wronia 19";"bud.mieszkalne jednorodzinne";"nadbudowa budynku jednorodzinnego";"rozbudowa";"2012-05-21";"16997/12";"gru-99";"2012-08-14";2012;5;"2012-05-01";62;17,0837642;51,1360635
"12088";2147;"";"2012-08-14";"Pilczycka 103 ";"bud.o trzech i wiÍcej mieszkaniach";"zabudowa przejúcia w wielorodzinnym budynku mieszkalnym";"przebudowa";"2012-07-18";"24904/12";"gru-01";"2012-08-14";2012;7;"2012-07-01";20;16,9613729;51,1398469
"12089";2148;"";"2012-08-14";"Miejska  ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2012-06-06";"19589/12";"gru-02";"2012-08-14";2012;6;"2012-06-01";50;17,1293568;51,137063
"12090";2149;"";"2012-08-14";"Macieja åw.Plac 1  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-06-11";"19767/12";"gru-03";"2012-08-14";2012;6;"2012-06-01";47;17,0362636;51,1190238
"12091";2150;"";"2012-08-14";"Wambierzycka  ";"ulice i drogi pozosta≥e";"przebudowa ulicy";"przebudowa";"2012-07-06";"23464/12";"gru-04";"2012-08-14";2012;7;"2012-07-01";28;17,0479273;51,0740447
"12092";2151;"";"2012-08-14";"Grunwaldzka  86 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji  gazu";"inst.wewnÍtrzna";"2012-07-30";"26354/12";"gru-05";"2012-08-14";2012;7;"2012-07-01";12;17,0663069;51,1147749
"12093";2152;"";"2012-08-14";"Miechowska 27A ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego wolno stojacego";"nowe";"2012-07-05";"23339/12";"gru-06";"2012-08-14";2012;7;"2012-07-01";29;16,8921316;51,1354739
"12094";2153;"";"2012-08-16";"Miko≥owska  18 ";"bud.mieszkalne jednorodzinne";"odmowa";"rozbudowa";"2012-05-24";"17682/12";"gru-07";"2012-08-16";2012;5;"2012-05-01";61;17,1373949;51,1118389
"12095";2154;"";"2012-08-16";"GrabiszyÒska  ";"";"budowa os≥ony úmietnikowej";"nowe";"2012-07-04";"23051/12";"gru-12";"2012-08-16";2012;7;"2012-07-01";32;16,9939195;51,0979706
"12096";2155;"";"2012-08-16";"Jednoúci Narodowej 54 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø poziomÛw wewnÍtrznych instalacji wodociπgowej i kanalizacji w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-07-23";"25337/12";"gru-14";"2012-08-16";2012;7;"2012-07-01";19;17,0378603;51,1188805
"12097";2156;"";"2012-08-16";"Legnicka  17  ";"bud.handlowo-uslugowe";"przebudowa lokalu  us≥ugowego na lokal gastronomiczny";"przebudowa";"2012-06-22";"21640/12";"gru-15";"2012-08-16";2012;6;"2012-06-01";40;17,0177276;51,1131479
"12098";2157;"";"2012-08-16";"SaperÛw  15 ";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie úciany szczytowej w budynku mieszkalnym wielorodzinnym";"przebudowa";"2012-07-09";"23647/12";"gru-17";"2012-08-16";2012;7;"2012-07-01";29;17,001397;51,08616
"12099";2158;"";"2012-08-16";"Bystrzycka  24 ";"bud.niemieszkalne pozosta≥e";"umarzam jako bezprzedmiotowe";"nowe";"2012-06-26";"22025/12";"gru-19";"2012-08-16";2012;6;"2012-06-01";38;16,9802796;51,1183327
"12100";2159;"";"2012-08-17";"årutowa  15 ";"bud.o trzech i wiÍcej mieszkaniach";"umarzam";"nowe";"2012-05-18";"16887/12";"gru-26";"2012-08-17";2012;5;"2012-05-01";66;17,0335099;51,1183113
"12101";2160;"";"2012-08-17";"Gorlicka 2 ";"linie elektroener.i telekom.rozdzielcz.";"umarzam";"przebudowa";"2012-06-14";"20382/12";"gru-27";"2012-08-17";2012;6;"2012-06-01";47;17,1134185;51,1462964
"12102";2161;"";"2012-08-17";"Gajowicka  80  ";"bud.o trzech i wiÍcej mieszkaniach";"umarzam";"przebudowa";"2012-06-29";"22436/12";"gru-29";"2012-08-17";2012;6;"2012-06-01";36;17,012292;51,0955049
"12103";2162;"";"2012-08-17";"Paw≥owice,AM-11,dz.nr 86/2";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2012-06-19";"20960/12";"gru-31";"2012-08-17";2012;6;"2012-06-01";44;17,0385376;51,1078852
"12104";2163;"";"2012-08-17";"Janickiego Klemensa  ";"bud.kultu religijnego i czynnoúci religijnych";"budowa obiektu ma≥ej architektury-chaczkaru";"nowe";"2012-08-03";"26965/12";"gru-32";"2012-08-17";2012;8;"2012-08-01";11;17,0406908;51,1094609
"12105";2164;"";"2012-08-17";"Lubiπska 7 ";"linie elektroener.i telekom.rozdzielcz.";"umorzenie postÍpowania-budowa linii kablowej";"nowe";"2012-06-14";"20424/12";"gru-33";"2012-08-17";2012;6;"2012-06-01";47;16,8581983;51,1545612
"12106";2165;"";"2012-08-17";"E≥cka  11 ";"bud.mieszkalne jednorodzinne";"rozbudowa domu jednorodzinnego";"rozbudowa";"2012-06-08";"19743/12";"gru-34";"2012-08-17";2012;6;"2012-06-01";51;17,0993989;51,1334839
"12107";2166;"";"2012-08-17";"G≥ogowczyka Jana 15 ";"bud.mieszkalne jednorodzinne";"przebudowa wewnÍtrznej instalacji gazu";"inst.wewnÍtrzna";"2012-06-14";"20368/12";"gru-38";"2012-08-17";2012;6;"2012-06-01";47;17,0758091;51,1223185
"12108";2167;"";"2012-08-17";"Pogodna 4 ";"bud.mieszkalne jednorodzinne";"dobudowa dwÛch wiat do budynku jednorodzinnego";"rozbudowa";"2012-06-11";"19772/12";"gru-39";"2012-08-17";2012;6;"2012-06-01";50;16,9993667;51,0733203
"12109";2168;"";"2012-08-17";"Ruciana  ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego wolno stojπcego";"nowe";"2012-06-11";"19896/12";"gru-40";"2012-08-17";2012;6;"2012-06-01";50;17,1098343;51,1699295
"12110";2169;"";"2012-08-20";"Krzemieniecka 124 ";"";"odmowa";"noúnik reklamowy";"2012-07-19";"25035/12";"gru-43";"2012-08-20";2012;7;"2012-07-01";23;16,9499593;51,0971708
"12111";2170;"";"2012-08-20";"Adamieckiego Karola 3A ";"bud.mieszkalne jednorodzinne";"rozbudowa i nadbudowa budynku mieszkalnego jednorodzinnego wraz z przebudowπ przy≥πczy-energetycznego i wody";"rozbudowa";"2012-05-23";"17410/12";"gru-44";"2012-08-20";2012;5;"2012-05-01";64;16,9641193;51,0746658
"12112";2171;"";"2012-08-20";"O≥awska 9 ";"bud.biurowe";"przebudowa czÍúci budynku biurowo-us≥ugowego";"przebudowa";"2012-07-16";"24582/12";"gru-45";"2012-08-20";2012;7;"2012-07-01";26;17,0345829;51,108515
"12113";2172;"";"2012-08-20";"Jutrzenki  ";"rurociπgi wodociπg.sieci rozdzielczej";"budowa sieci wodociπgowej w ulicy oraz w siÍgaczu,sieci kanalizacji sanitarnej wraz z przy≥πczami oraz sieci gazowej úredniego ciúnienia wraz z przy≥πczami";"przy≥πcze";"2012-06-05";"19292/12";"gru-46";"2012-08-20";2012;6;"2012-06-01";55;16,9799311;51,0710148
"12114";2173;"";"2012-08-20";"Øeromskiego Stefana 56  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa czÍúci sytrychu na mieszkanie";"przebudowa";"2012-06-19";"20957/12";"gru-47";"2012-08-20";2012;6;"2012-06-01";45;17,0493747;51,1242818
"12115";2174;"";"2012-08-20";"DrÛønicza  ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2012-07-09";"23637/12";"gru-48";"2012-08-20";2012;7;"2012-07-01";31;17,0615234;51,0591232
"12116";2175;"";"2012-08-20";"Moúcickiego Ignacego  13 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wrewnÍtrznej instalacji gazu";"inst.wewnÍtrzna";"2012-06-20";"21095/12";"gru-49";"2012-08-20";2012;6;"2012-06-01";44;17,0812844;51,0682332
"12117";2176;"";"2012-08-20";"Zagony  ";"bud.mieszkalne jednorodzinne";"budowa 2 budynkÛw mieszkalnych jednorodzinnych bliøniakow";"nowe";"2012-07-30";"26195/12";"gru-50";"2012-08-20";2012;7;"2012-07-01";16;16,9437974;51,0996688
"12118";2177;"";"2012-08-20";"Mazowiecka  19  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-06-15";"20563/12";"gru-51";"2012-08-20";2012;6;"2012-06-01";47;17,0506702;51,1075879
"12119";2178;"";"2012-08-20";"MiÒska6 ";"bud.mieszkalne jednorodzinne";"przebudowa po≥aci dachu-budowa lukarny,rozbudowa garaøu w budynku mieszkalnym";"przebudowa";"2012-06-06";"19592/12";"gru-52";"2012-08-20";2012;6;"2012-06-01";54;16,9456402;51,1031081
"12120";2179;"";"2012-08-20";"GÛrecka  27 ";"bud.mieszkalne jednorodzinne";"umarzam postÍpowanie";"nowe";"2012-01-20";"gru-60";"gru-57";"2012-08-20";2012;1;"2012-01-01";152;16,8985944;51,1599786
"12121";2180;"";"2012-08-21";"Pi≥sudskiego JÛzefa Mar. 116 ";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"reklama";"2012-06-13";"20240/12";"gru-59";"2012-08-21";2012;6;"2012-06-01";50;17,0385376;51,1078852
"12122";2181;"";"2012-08-21";"Antoniego åw.  16 ";"bud.o trzech i wiÍcej mieszkaniach";"umorzenie";"remont";"2012-06-15";"20451/12";"gru-60";"2012-08-21";2012;6;"2012-06-01";48;17,0255187;51,1090397
"12123";2182;"";"2012-08-21";"Cybulskiego Wojciecha  8A ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu uøytkowego";"przebudowa";"2012-06-19";"20914/12";"gru-61";"2012-08-21";2012;6;"2012-06-01";46;17,0322718;51,1160007
"12124";2183;"";"2012-08-21";"Osobowicka  ";"ulice i drogi pozosta≥e";"budowa siÍgacza";"nowe";"2012-06-26";"22026/12";"gru-62";"2012-08-21";2012;6;"2012-06-01";41;16,9892272;51,1428194
"12125";2184;"";"2012-08-21";"Moúcickiego Ignacego  ";"linie elektroener.i telekom.rozdzielcz.";"budowa magistralnej linii úwiat≥owodowej";"nowe";"2012-06-19";"20866/12";"gru-63";"2012-08-21";2012;6;"2012-06-01";46;17,0863393;51,0598941
"12126";2185;"";"2012-08-21";"£uøycka  12 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2012-08-20";"28737/12";"gru-65";"2012-08-21";2012;8;"2012-08-01";2;17,0172075;51,1369531
"12127";2186;"";"2012-08-21";"Gryczana  ";"rurociπgi wodociπg.sieci rozdzielczej";"umarzam postÍpowanie";"nowe";"2012-06-26";"21946/12";"gru-67";"2012-08-21";2012;6;"2012-06-01";41;16,911588;51,1784133
"12128";2187;"";"2012-08-21";"Lubelska 117 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego wolno stojπcego";"nowe";"2012-05-24";"17708/12";"gru-68";"2012-08-21";2012;5;"2012-05-01";64;16,919987;51,165819
"12129";2188;"";"2012-08-21";"Berenta Wac≥awa 24-26 ";"bud.o trzech i wiÍcej mieszkaniach";"budowa przy≥πcza gazociagu niskiego ciúnienia dla budynku mieszkalnego";"przy≥πcze";"2012-07-05";"23193/12";"gru-69";"2012-08-21";2012;7;"2012-07-01";34;17,0572804;51,1357848
"12130";2189;"";"2012-08-21";"Grunwaldzka  12 ";"bud.o trzech i wiÍcej mieszkaniach";"remont stropu miÍdzy lokalami nr 8 i 10,remont balkonÛw przy lok. nr 10 w budynku wielorodzinnym";"remont";"2012-08-09";"27617/12";"gru-70";"2012-08-21";2012;8;"2012-08-01";9;17,056297;51,1149039
"12131";2190;"";"2012-08-22";"Stab≥owicka  71 ";"bud.mieszkalne jednorodzinne";"umarzam postÍpowanie";"rozbudowa";"2012-06-15";"20480/12";"gru-80";"2012-08-22";2012;6;"2012-06-01";49;16,8945729;51,1608499
"12132";2191;"";"2012-08-22";"Barlickiego Norberta  33  ";"bud.o trzech i wiÍcej mieszkaniach";"rozbudowa wewnÍtrznej instalacji gazowej w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-07-02";"22702/12";"gru-81";"2012-08-22";2012;7;"2012-07-01";38;17,0510884;51,1235034
"12133";2192;"";"2012-08-22";"Rynek  ";"ulice i drogi pozosta≥e";"przebudowa nawierzchni rynku";"przebudowa";"2012-07-13";"24387/12";"gru-82";"2012-08-22";2012;7;"2012-07-01";29;17,0313322;51,1094543
"12134";2193;"";"2012-08-22";"Krzycka 40A ";"bud.mieszkalne jednorodzinne";"rozbudowa domu jednorodzinnego";"rozbudowa";"2012-05-08";"15323/12";"gru-83";"2012-08-22";2012;5;"2012-05-01";77;16,9990925;51,0711328
"12135";2194;"";"2012-08-22";"SkarbowcÛw  65 ";"bud.mieszkalne jednorodzinne";"remont dachu z dociepleniem poddasza budynku mieszkalnego";"remont";"2012-07-20";"25327/12";"gru-84";"2012-08-22";2012;7;"2012-07-01";24;16,9946151;51,0735006
"12136";2195;"";"2012-08-22";"Hallera JÛzefa Gen. Aleja  53  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø instalacji gazowej";"inst.wewnÍtrzna";"2012-08-06";"27175/12";"gru-85";"2012-08-22";2012;8;"2012-08-01";13;17,0027766;51,0893427
"12137";2196;"";"2012-08-22";"Zatorska  61 ";"rurociπgi gazu sieci rozdzielczej";"budowa gazociπgu";"nowe";"2012-06-26";"21973/12";"gru-86";"2012-08-22";2012;6;"2012-06-01";42;17,1404587;51,1590731
"12138";2197;"";"2012-08-22";"Brzozowa 3 ";"bud.mieszkalne jednorodzinne";"termomodernizacja stropodachu budynku jednorodzinnego";"remont";"2012-08-14";"28250/12";"gru-87";"2012-08-22";2012;8;"2012-08-01";7;17,0574776;51,0578103
"12139";2198;"";"2012-08-22";"Sycowska  44-52 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa strefy wejúciowej budynku mieszkalno-biurowo-us≥ugowego";"przebudowa";"2012-07-06";"23498/12";"gru-88";"2012-08-22";2012;7;"2012-07-01";34;17,106665;51,14685
"12140";2199;"";"2012-08-22";"Bardzka  ";"rurociπgi wodociπg.sieci ";"budowa przy≥πcza i instalacji wodociπgowej nawadniajπcej tereny rodzinnych ogrodÛw dzia≥kowych";"nowe";"2012-07-04";"23136/12";"gru-89";"2012-08-22";2012;7;"2012-07-01";36;17,0510696;51,0780754
"12141";2200;"";"2012-08-22";"Diamentowa 6 ";"bud.mieszkalne jednorodzinne";"rozbudowa istniejπcego budynku mieszkalnego jednorodzinnego w zabudowie bliøniaczej";"rozbudowa";"2012-06-20";"21179/12";"gru-92";"2012-08-22";2012;6;"2012-06-01";46;17,020968;51,0526769
"12142";2201;"";"2012-08-22";"Traugutta Romualda Gen. 143 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa wewnÍtrznej instalacji gazowej w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-08-14";"28137/12";"gru-95";"2012-08-22";2012;8;"2012-08-01";7;17,0557197;51,0977779
"12143";2202;"";"2012-08-22";"DüwirzyÒska  20";"bud.o trzech i wiÍcej mieszkaniach";"wykonanie zadaszenia tarasu mieszkania w budynku wielorodzinnym";"przebudowa";"2012-06-26";"21945/12";"gru-96";"2012-08-22";2012;6;"2012-06-01";42;16,947428;51,1277029
"12144";2203;"";"2012-08-22";"Nefrytowa 19A ";"bud.mieszkalne jednorodzinne";"budowa instalacji wodociπgowej";"inst.wewnÍtrzna";"2012-06-29";"22533/12";"gru-02";"2012-08-22";2012;6;"2012-06-01";39;17,0191594;51,0490377
"12145";2204;"";"2012-08-22";"Pakos≥awska  18 ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej";"nowe";"2012-07-11";"24003/12";"gru-03";"2012-08-22";2012;7;"2012-07-01";31;17,0330982;51,1530443
"12146";2205;"";"2012-08-22";"Ulanowskiego Boles≥awa 9 ";"bud.o trzech i wiÍcej mieszkaniach";"remont elewacji budynku wielorodzinnego";"remont";"2012-07-20";"25325/12";"gru-04";"2012-08-22";2012;7;"2012-07-01";24;17,0074925;51,0833434
"12147";2206;"";"2012-08-23";"AfgaÒska 3 ";"bud.handlowo-uslugowe";"przebudowa pawilonu handlowego-biedronki";"przebudowa";"2012-07-09";"23675/12";"gru-05";"2012-08-23";2012;7;"2012-07-01";34;17,082537;51,062438
"12148";2207;"";"2012-08-23";"Hallera JÛzefa Gen. Aleja 139  ";"bud.o trzech i wiÍcej mieszkaniach";"remont i przebudowa lok.mieszk.nr 1 w bud.wielorodzinnym";"przebudowa";"2012-07-03";"22833/12";"gru-08";"2012-08-23";2012;7;"2012-07-01";38;16,9886797;51,0914319
"12149";2208;"";"2012-08-23";"Strzelecki Plac 2 ";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"remont";"2012-06-06";"19578/12";"gru-09";"2012-08-23";2012;6;"2012-06-01";57;17,0302188;51,1220648
