"";"Numer.......................................wpisu";"Imiê.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesi¹c.wniosku";"data";"Czas.rozpatrzenia";"data_miesiac";"pora_roku";"lon";"lat"
"24896";1263;"";"";"Mielczarskiego Romualda 4 ";"bud.mieszkalne jednorodzinne";"dobudowa budynku magazynowo-gospodarczego do budynku  jednorodzinnego";"rozbudowa";"2016-02-16";"4768/16";"2474/16";"2016-05-25";2016;2;"2016-02-01";72;"2016_02";"Zima";17,1071685;51,1019531
"24897";1264;"";"";"Orawska  ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2016-04-08";"11161/16";"2477/16";"2016-05-25";2016;4;"2016-04-01";34;"2016_04";"Wiosna";17,0228816;51,065739
"24898";1265;"";"";"Dolnobrzeska  ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego w zabudowie wolno stoj¹cej wraz z infrastruktur¹ techniczn¹.";"nowe";"2016-03-23";"9109/16";"2479/16";"2016-05-25";2016;3;"2016-03-01";46;"2016_03";"Wiosna";16,8563942;51,1565238
"24899";1266;"";"";"Boñczyka Norberta Ks.  40 ";"bud.o trzech i wiêcej mieszkaniach";"budowa budynku mieszkalnego wielorodzinnego z gara¿em podziemnym";"nowe";"2002-10-10";"32949/02";"16-sty";"2016-05-27";2002;10;"2002-10-01";3557;"2002_10";"Jesieñ";17,0383086;51,138272
"24900";1267;"";"";"Ga³owska 43B ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2016-03-14";"8021/16";"2485/16";"2016-05-27";2016;3;"2016-03-01";55;"2016_03";"Wiosna";16,8636334;51,1192063
"24901";1268;"";"";"O³biñska 2,4";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"remont";"2014-11-24";"37812/14";"2487/16";"2016-05-27";2014;11;"2014-11-01";395;"2014_11";"Jesieñ";17,0407197;51,1214471
"24902";1269;"";"";"Opolska 136 ";"bud.o trzech i wiêcej mieszkaniach";"budowa zespo³u budynków mieszkalnych wielorodzinnych";"nowe";"2016-03-24";"9487/16";"2495/16";"2016-05-27";2016;3;"2016-03-01";47;"2016_03";"Wiosna";17,0913111;51,071209
"24903";1270;"";"";"Szewska 8 ";"bud.handlowo-uslugowe";"przebudowa i rozbudowa budynku biurowo-us³ugowego";"przebudowa";"2016-05-06";"14638/16";"2496/16";"2016-05-27";2016;5;"2016-05-01";16;"2016_05";"Wiosna";17,034367;51,1090449
"24904";1271;"";"";"Braniborska  84 ";"bud.handlowo-uslugowe";"rozbudowa i przebudowa budynku sklepu stacji paliw o czêœæ magazynow¹";"rozbudowa";"2016-03-18";"8666/16";"2497/16";"2016-05-27";2016;3;"2016-03-01";51;"2016_03";"Wiosna";17,0061289;51,111965
"24905";1272;"";"";"Gromadzka  ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego wolno stoj¹cego";"nowe";"2016-02-22";"5459/16";"2500/16";"2016-05-27";2016;2;"2016-02-01";70;"2016_02";"Zima";16,8487876;51,1292931
"24906";1273;"";"";"Kwiatkowskiego Eugeniusza 3 ";"bud.przemys³owe";"rozbudowa i przebudowa hali produkcyjno-magazynowej ""a"" w centrum logistycznym.";"rozbudowa";"2016-05-24";"17033/16";"2501/16";"2016-05-27";2016;5;"2016-05-01";4;"2016_05";"Wiosna";16,9493217;51,0747377
"24907";1274;"";"";"Wa³owa  ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego wolno stoj¹cego";"nowe";"2016-03-23";"9254/16";"2502/16";"2016-05-27";2016;3;"2016-03-01";48;"2016_03";"Wiosna";17,16079;51,0962821
"24908";1275;"";"";"Boya-¯eleñskiego Tadeusza Aleja  65 ";"bud.handlowo-uslugowe";"odmowa";"przebudowa";"2016-02-29";"6331/16";"2503/16";"2016-05-27";2016;2;"2016-02-01";65;"2016_02";"Zima";17,0600339;51,1334469
"24909";1276;"";"";"Dobrzañska  22 ";"bud.mieszkalne jednorodzinne";"umorzenie";"rozbudowa";"2016-04-26";"13390/16";"2504/16";"2016-05-30";2016;4;"2016-04-01";25;"2016_04";"Wiosna";16,98048;51,1361703
"24910";1277;"";"";"Hubska 113 ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"remont";"2016-03-18";"8678/16";"2505/16";"2016-05-30";2016;3;"2016-03-01";52;"2016_03";"Wiosna";17,0452051;51,0886549
"24911";1278;"";"";"Dobrzykowicka  27 ";"ruroci¹gi gazu sieci rozdzielczej";"budowa gazociagu";"nowe";"2016-03-25";"9596/16";"2508/16";"2016-05-30";2016;3;"2016-03-01";47;"2016_03";"Wiosna";17,1534991;51,0985314
"24912";1279;"";"";"Paczkowska  38 ";"bud.o trzech i wiêcej mieszkaniach";"remont elewacji wraz z dociepleniem budynku mieszkalnego,wielorodzinnego.";"remont";"2016-04-14";"12072/16";"2510/16";"2016-05-30";2016;4;"2016-04-01";33;"2016_04";"Wiosna";17,0486149;51,0874219
"24913";1280;"";"";"Jana Paw³a II Plac  ";"ruroci¹gi wodoci¹g.sieci rozdzielczej";"przebudowa i budowa sieci wodoci¹gowej i sieci gazowej niskiego ciœnienia.";"przebudowa";"2016-04-18";"12442/16";"2512/16";"2016-05-30";2016;4;"2016-04-01";31;"2016_04";"Wiosna";17,0223438;51,1115982
"24914";1281;"";"";"Kazimierza Jagielloñczyka  33 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego wraz z monta¿em wewn.instalacji gazowej w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-04-12";"11513/16";"2513/16";"2016-05-30";2016;4;"2016-04-01";35;"2016_04";"Wiosna";17,0379596;51,1215848
"24915";1282;"";"";"Damrota Konstantego Ks. 1  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-04-25";"13160/16";"2514/16";"2016-05-30";2016;4;"2016-04-01";26;"2016_04";"Wiosna";17,0520685;51,1272569
"24916";1283;"";"";"¯egiestowska  11 ";"bud.handlowo-uslugowe";"rozbudowa budynku o funkcje us³ug sportowo-rekreacyjnych.";"rozbudowa";"2016-03-17";"8513/16";"2515/16";"2016-05-30";2016;3;"2016-03-01";53;"2016_03";"Wiosna";17,0385343;51,0818547
"24917";1284;"";"";"Kozanowska  28 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu u¿ytkowego na placówkê ¿³obkow¹ ""pluszowy miœ"" w parterze budynku mieszkalnego wielorodzinnego";"przebudowa";"2016-05-09";"14711/16";"2518/16";"2016-05-30";2016;5;"2016-05-01";16;"2016_05";"Wiosna";16,9785769;51,136978
"24918";1285;"";"";"Nehringa W³adys³awa 9  ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-04-11";"11342/16";"2519/16";"2016-05-30";2016;4;"2016-04-01";36;"2016_04";"Wiosna";17,056534;51,1119712
"24919";1286;"";"";"Wyszyñskiego Stefana Kardyna³a 143  ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-04-11";"11338/16";"2520/16";"2016-05-30";2016;4;"2016-04-01";36;"2016_04";"Wiosna";17,0547607;51,1258094
"24920";1287;"";"";"Maœlicka 52 A ";"bud.mieszkalne jednorodzinne";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-04-01";"10264/16";"2521/16";"2016-05-30";2016;4;"2016-04-01";42;"2016_04";"Wiosna";16,942978;51,150436
"24921";1288;"";"";"Wygodna 8  ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2016-03-25";"9611/16";"2522/16";"2016-05-30";2016;3;"2016-03-01";47;"2016_03";"Wiosna";17,0469646;51,1236
"24922";1289;"";"";"Lubuska  64 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa balkonów w budynku wielorodzinnym";"przebudowa";"2016-05-10";"14941/16";"2524/16";"2016-05-30";2016;5;"2016-05-01";15;"2016_05";"Wiosna";17,011975;51,100013
"24923";1290;"";"";"Daszyñskiego Ignacego  92  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu,c.o. oraz wentylacji grawitacyjnej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-03-31";"10188/16";"2525/16";"2016-05-30";2016;3;"2016-03-01";43;"2016_03";"Wiosna";17,0590356;51,1219867
"24924";1291;"";"";"Miernicza 9  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-05-06";"14566/16";"2526/16";"2016-05-30";2016;5;"2016-05-01";17;"2016_05";"Wiosna";17,049525;51,1024899
"24925";1292;"";"";"Or³owskiego Aleksandra  16 ";"bud.mieszkalne jednorodzinne";"odmowa";"rozbudowa";"2015-05-21";"16377/15";"2527/16";"2016-05-30";2015;5;"2015-05-01";268;"2015_05";"Wiosna";17,1014767;51,1000373
"24926";1293;"";"";"Hubska 107 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-04-08";"11183/16";"2531/16";"2016-05-31";2016;4;"2016-04-01";38;"2016_04";"Wiosna";17,044486;51,0886919
"24927";1294;"";"";"Górnicza  81  ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu u¿ytkowego z podzia³em na 2 lokale mieszkalne";"przebudowa";"2016-03-18";"8684/16";"2532/16";"2016-05-31";2016;3;"2016-03-01";53;"2016_03";"Wiosna";16,958733;51,13874
"24928";1295;"";"";"Hallera Józefa Gen. Aleja 109  ";"bud.o trzech i wiêcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnêtrzna";"2016-05-05";"14348/16";"2533/16";"2016-05-31";2016;5;"2016-05-01";19;"2016_05";"Wiosna";16,9930599;51,0906699
"24929";1296;"";"";"Grabiszyñska 305  ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-04-08";"11147/16";"2534/16";"2016-05-31";2016;4;"2016-04-01";38;"2016_04";"Wiosna";16,9775989;51,093036
"24930";1297;"";"";"Strumykowa 5 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazu w budynku mieszkalnym jednorodzinnym";"inst.wewnêtrzna";"2016-03-22";"9067/16";"2535/16";"2016-05-31";2016;3;"2016-03-01";51;"2016_03";"Wiosna";17,1557429;51,09957
"24931";1298;"";"";"Pawia  34 ";"bud.o dwóch mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w budynku mieszkalnym dwurodzinnym";"inst.wewnêtrzna";"2016-04-06";"10859/16";"2536/16";"2016-05-31";2016;4;"2016-04-01";40;"2016_04";"Wiosna";17,038742;51,065216
"24932";1299;"";"";"Boles³awa Chrobrego  34  ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"inst.wewnêtrzna";"2016-03-01";"6482/16";"2537/16";"2016-05-31";2016;3;"2016-03-01";66;"2016_03";"Wiosna";17,034204;51,123487
"24933";1300;"";"";"Jagielloñska 3 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazu i c.o. dla budynku mieszkalnego";"inst.wewnêtrzna";"2016-04-18";"12296/16";"2541/16";"2016-05-31";2016;4;"2016-04-01";32;"2016_04";"Wiosna";17,1305944;51,1645955
"24934";1301;"";"";"Graniczna  ";"bud.handlowo-uslugowe";"budowa 6 budynków biurowych w zabudowie bliŸniaczej i budynku gastronomicznego wolnostoj¹cego";"nowe";"2016-04-04";"10501/16";"2542/16";"2016-05-31";2016;4;"2016-04-01";42;"2016_04";"Wiosna";16,9142661;51,1086735
"24935";1302;"";"";"Chiñska 4  ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego wraz z adaptacj¹ cz.strychu na mieszkanie";"przebudowa";"2016-03-08";"7323/16";"2546/16";"2016-05-31";2016;3;"2016-03-01";61;"2016_03";"Wiosna";17,084286;51,0597439
"24936";1303;"";"";"Buforowa  ";"ulice i drogi pozosta³e";"budowa odcinka drogi 2.kd-l";"nowe";"2016-04-01";"10376/16";"2547/16";"2016-05-31";2016;4;"2016-04-01";43;"2016_04";"Wiosna";17,0570783;51,0574178
"24937";1304;"";"";"Stab³owicka  ";"bud.mieszkalne jednorodzinne";"budowa zespo³u 4 domów jednorodzinnych wolnostoj¹cych oraz przebudowa fragmentu drogi";"nowe";"2016-04-05";"10744/16";"2549/16";"2016-05-31";2016;4;"2016-04-01";41;"2016_04";"Wiosna";16,8972618;51,1645683
"24938";1305;"";"";"Letnia  1A  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym nr 3";"inst.wewnêtrzna";"2016-05-04";"14331/16";"2550/16";"2016-05-31";2016;5;"2016-05-01";20;"2016_05";"Wiosna";17,0041959;51,0698224
"24939";1306;"";"";"Kordiana  ";"bud.mieszkalne jednorodzinne";"budowa dwóch budynków mieszkalnych jednorodzinnych w zabudowie bliŸniaczej wraz z niezbêdn¹ infrastruktur¹ techniczn¹ z wy³¹czeniem przy³¹czy wody i kanalizacji";"nowe";"2015-12-31";"42729/15";"2551/16";"2016-05-31";2015;12;"2015-12-01";109;"2015_12";"Zima";17,1229254;51,1400238
"24940";1307;"";"";"Rychtalska 2  ";"bud.o trzech i wiêcej mieszkaniach";"rozbudowa mieszkania";"rozbudowa";"2016-04-07";"11016/16";"2555/16";"2016-05-31";2016;4;"2016-04-01";39;"2016_04";"Wiosna";17,047649;51,126894
"24941";1308;"";"";"Karkonoska Aleja  45 ";"bud.handlowo-uslugowe";"przebudowa elewacji  salonu samochodowego";"przebudowa";"2016-05-20";"16596/16";"2556/16";"2016-05-31";2016;5;"2016-05-01";8;"2016_05";"Wiosna";17,0003336;51,064696
"24942";1309;"";"";"Orzeszkowej Elizy  28 ";"bud.o trzech i wiêcej mieszkaniach";"montaz instalacji gazowej w mieszkaniu";"inst.wewnêtrzna";"2016-04-07";"11042/16";"2557/16";"2016-05-31";2016;4;"2016-04-01";39;"2016_04";"Wiosna";17,0502182;51,1244963
"24943";1310;"";"";"Dembowskiego Edwarda  74  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu i c.o. wraz z monta¿em kominka na drewno w lokalu mieszkalnym w bud.wielorodzinnym";"inst.wewnêtrzna";"2016-04-25";"13158/16";"2558/16";"2016-05-31";2016;4;"2016-04-01";27;"2016_04";"Wiosna";17,100672;51,1066316
"24944";1311;"";"";"Czarnieckiego Stefana 9 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2016-04-25";"13315/16";"2559/16";"2016-05-31";2016;4;"2016-04-01";27;"2016_04";"Wiosna";17,0099781;51,1158032
"24945";1312;"";"";"Dedala Bulwar  3A ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu us³ugowego w parterze budynku mieszkalno-us³ugowego";"nowe";"2016-05-11";"15149/16";"2560/16";"2016-05-31";2016;5;"2016-05-01";15;"2016_05";"Wiosna";16,9658911;51,1267961
"24946";1313;"";"";"Ba³tycka  17";"bud.handlowo-uslugowe";"odmowa";"przebudowa";"2015-02-02";"2998/15";"2564/16";"2016-06-01";2015;2;"2015-02-01";348;"2015_02";"Zima";17,032488;51,1392199
"24947";1314;"";"";"Czerwonych Maków 11A ";"bud.mieszkalne jednorodzinne";"przebudowa budynku jednorodzinnego";"przebudowa";"2016-05-31";"17586/16";"2566/16";"2016-06-01";2016;5;"2016-05-01";2;"2016_05";"Wiosna";17,0985226;51,1553918
"24948";1315;"";"";"Wierzyñskiego Kazimierza  ";"bud.mieszkalne jednorodzinne";"budowa zespo³u budynków jednorodzinnych/2 budynki mieszkalne jednorodzinne w zabudowie bli¿niaczej/";"nowe";"2016-03-23";"9261/16";"2567/16";"2016-06-01";2016;3;"2016-03-01";51;"2016_03";"Wiosna";17,041307;51,0612242
"24949";1316;"";"";"Peronowa  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowych œredniego napiêcia dla zasilania budynku";"nowe";"2016-04-29";"14048/16";"2569/16";"2016-06-01";2016;4;"2016-04-01";24;"2016_04";"Wiosna";17,0351643;51,0993666
"24950";1317;"";"";"Partynicka  29-37 ";"bud.handlowo-uslugowe";"rozbudowa i nadbudowa czêœci budynku us³ugowego o funkcji ¿³obka, przedszkola i szko³y podstawowej.";"rozbudowa";"2016-03-14";"7968/16";"2572/16";"2016-06-01";2016;3;"2016-03-01";58;"2016_03";"Wiosna";16,9937754;51,0641695
"24951";1318;"";"";"Zak³adowa  11 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa naziemnych stanowisk postojowych";" ÿÿ";"2016-03-25";"9545/16";"2574/16";"2016-06-01";2016;3;"2016-03-01";49;"2016_03";"Wiosna";17,0409802;51,129809
"24952";1319;"";"";"Monte Cassino  61 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-04-21";"12857/16";"2575/16";"2016-06-01";2016;4;"2016-04-01";30;"2016_04";"Wiosna";17,106908;51,1080649
"24953";1320;"";"";"O³owiana 3 ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-04-05";"10635/16";"2577/16";"2016-06-01";2016;4;"2016-04-01";42;"2016_04";"Wiosna";17,00572;51,097957
"24954";1321;"";"";"£anowa 5 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu uzytkowego na mieszkanie";"przebudowa";"2016-03-18";"8681/16";"2578/16";"2016-06-01";2016;3;"2016-03-01";54;"2016_03";"Wiosna";16,9817389;51,066323
"24955";1322;"";"";"Grabiszyñska 243A ";"bud.handlowo-uslugowe";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-05-18";"16190/16";"2579/16";"2016-06-01";2016;5;"2016-05-01";11;"2016_05";"Wiosna";16,9835093;51,0971692
"24956";1323;"";"";"Kwidzyñska 8 ";"bud.biurowe";"przebudowa budynku administracyjnego w zakresie przebudowy zewnêtrznych schodów wejœcia do budynku,wykonanie nowych zewnêtrznych drzwi,wykonanie balkonów.";"rozbudowa";"2016-04-11";"11467/16";"2581/16";"2016-06-01";2016;4;"2016-04-01";38;"2016_04";"Wiosna";17,1015832;51,1278469
"24957";1324;"";"";"Grota-Roweckiego Stefana Gen.  ";"bud.mieszkalne jednorodzinne";"odmowa";"nowe";"2015-12-31";"42780/15";"2584/16";"2016-06-01";2015;12;"2015-12-01";110;"2015_12";"Zima";17,0325316;51,056754
"24958";1325;"";"";"Bierutowska  65-67 ";"bud.przemys³owe";"przebudowa czêœci budynku przemys³owego/hali 41/";"przebudowa";"2016-05-24";"17026/16";"2585/16";"2016-06-01";2016;5;"2016-05-01";7;"2016_05";"Wiosna";17,1336722;51,151813
"24959";1326;"";"";"G³ubczycka1 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazowej i c.o. w budynku mieszkalnym jednorodzinnym";"inst.wewnêtrzna";"2016-04-18";"12327/16";"2587/16";"2016-06-01";2016;4;"2016-04-01";33;"2016_04";"Wiosna";17,0798352;51,0774747
"24960";1327;"";"";"Krynicka  28 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2016-03-30";"9891/16";"2589/16";"2016-06-01";2016;3;"2016-03-01";46;"2016_03";"Wiosna";17,0471599;51,0808089
"24961";1328;"";"";"£agiewnicka 5";"bud.handlowo-uslugowe";"monta¿ wewnêtrznej instalacji gazowej w budynku";"inst.wewnêtrzna";"2016-04-12";"11621/16";"2591/16";"2016-06-01";2016;4;"2016-04-01";37;"2016_04";"Wiosna";17,0585664;51,0829154
"24962";1329;"";"";"Krajewskiego Rafa³a 1 ";"boiska i budowle sportowe";"przebudowa terenu sportowo-rekreacyjnego";"przebudowa";"2016-05-06";"14690/16";"2592/16";"2016-06-01";2016;5;"2016-05-01";19;"2016_05";"Wiosna";17,0954976;51,1095822
"24963";1330;"";"";"Koœciuszki Tadeusza  31 ";"bud.o trzech i wiêcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnêtrzna";"2016-04-01";"10259/16";"2593/16";"2016-06-02";2016;4;"2016-04-01";45;"2016_04";"Wiosna";17,0325411;51,1023956
"24964";1331;"";"";"Reja Miko³aja  20 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-04-11";"11343/16";"2595/16";"2016-06-02";2016;4;"2016-04-01";39;"2016_04";"Wiosna";17,0576089;51,1153416
"24965";1332;"";"";"Kwidzyñska  11 ";"bud.handlowo-uslugowe";"przebudowa wnêtrz budynku us³ugowo-mieszkalnego";"przebudowa";"2016-04-18";"12403/16";"2603/16";"2016-06-02";2016;4;"2016-04-01";34;"2016_04";"Wiosna";17,0847029;51,1320939
"24966";1333;"";"";"£ubinowa  ";"bud.o dwóch mieszkaniach";"budowa 2 domów jednorodzinnych dwulokalowych w zabudowie bliŸniaczej";"nowe";"2016-03-17";"8498/16";"2604/16";"2016-06-02";2016;3;"2016-03-01";56;"2016_03";"Wiosna";17,0202338;51,0607682
"24967";1334;"";"";"Wolbromska 3 ";"bud.o trzech i wiêcej mieszkaniach";"budowa budynku wielorodzinnego z gara¿em podziemnym";"nowe";"2016-03-14";"7982/16";"2607/16";"2016-06-02";2016;3;"2016-03-01";59;"2016_03";"Wiosna";17,006638;51,08726
"24968";1335;"";"";"Dworcowa 16 ";"bud.o trzech i wiêcej mieszkaniach";"remont elewacji budynku mieszkalno-us³ugowego";"reklama";"2016-03-31";"10208/16";"2608/16";"2016-06-02";2016;3;"2016-03-01";46;"2016_03";"Wiosna";17,0397467;51,101769
"24969";1336;"";"";"Maja 9  18";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym nr 5";"inst.wewnêtrzna";"2016-04-22";"13032/16";"2611/16";"2016-06-02";2016;4;"2016-04-01";30;"2016_04";"Wiosna";17,091917;51,112013
"24970";1337;"";"";"JeŸdziecka 30C ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej oraz monta¿ instalacji centralnego ogrzewania w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-04-15";"12251/16";"2612/16";"2016-06-02";2016;4;"2016-04-01";35;"2016_04";"Wiosna";16,9965139;51,062059
"24971";1338;"";"";"Krakowska  64 ";"bud.przemys³owe";"przebudowa budynku galwanizerni";"zmiana spos.u¿ytk.";"2016-04-11";"11455/16";"2618/16";"2016-06-02";2016;4;"2016-04-01";39;"2016_04";"Wiosna";17,0618759;51,0925831
"24972";1339;"";"";"Sulejowska 33A ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2016-03-24";"9488/16";"2619/16";"2016-06-02";2016;3;"2016-03-01";51;"2016_03";"Wiosna";17,040934;51,1526499
"24973";1340;"";"";"Koœciuszki Tadeusza  76A ";"bud.o trzech i wiêcej mieszkaniach";"remont elewacji budynku mieszkalno-us³ugowego";"reklama";"2016-03-31";"10209/16";"2620/16";"2016-06-02";2016;3;"2016-03-01";46;"2016_03";"Wiosna";17,0405925;51,1015073
"24974";1341;"";"";"Kowalska 143 ";"bud.przemys³owe";"rozbudowa i przebudowa budynku produkcyjno-magazynowo-biurowego nr 3";"rozbudowa";"2016-05-25";"17181/16";"2621/16";"2016-06-02";2016;5;"2016-05-01";7;"2016_05";"Wiosna";17,1146147;51,1268343
"24975";1342;"";"";"Kmicica Andrzeja  32 ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku jednorodzinnego";"rozbudowa";"2016-04-12";"11648/16";"2622/16";"2016-06-02";2016;4;"2016-04-01";38;"2016_04";"Wiosna";16,9310244;51,1184923
"24976";1343;"";"";"Parkowa  44 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2016-05-04";"14293/16";"2623/16";"2016-06-02";2016;5;"2016-05-01";22;"2016_05";"Wiosna";17,07322;51,114211
"24977";1344;"";"";"Grota-Roweckiego Stefana Gen.  ";"bud.mieszkalne jednorodzinne";"budowa 2 domów jednorodzinnych w zabudowie bliŸniaczej z instalacjami wewnêtrznymi i zagospodarowaniem terenu";"nowe";"2015-12-31";"42781/15";"2625/16";"2016-06-02";2015;12;"2015-12-01";111;"2015_12";"Zima";17,0325316;51,056754
"24978";1345;"";"";"Grota-Roweckiego Stefana Gen.  ";"bud.mieszkalne jednorodzinne";"budowa 2 domów jendorodzinnych w zabudowie bliŸniaczej z instalacjami wewnêtrznymi i zagospodarowaniem terenu";"nowe";"2015-12-31";"42779/15";"2626/16";"2016-06-02";2015;12;"2015-12-01";111;"2015_12";"Zima";17,0325316;51,056754
"24979";1346;"";"";"Lompy Józefa  28";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i centralnego ogrzewania w lokalu mieszkalnym nr.7 w budynku mieszkalnym wielorodzinnym.";"inst.wewnêtrzna";"2016-04-27";"13648/16";"2627/16";"2016-06-02";2016;4;"2016-04-01";27;"2016_04";"Wiosna";17,0556493;51,1253039
"24980";1347;"";"";"Traugutta Romualda Gen.  85 ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2016-04-22";"13087/16";"2628/16";"2016-06-02";2016;4;"2016-04-01";30;"2016_04";"Wiosna";17,0517981;51,1019151
